"artifact_id","artifact_type","title","priority","lifecycle_status","execution_status","semantic_type_id","semantic_type","tags","parent_artifact_id","created_at","updated_at"
"a7f04a48-2cdb-49b7-af05-31fd1c3c00ec","snapshot","CmdCtr Session Context â€” 2026-03-09","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-09 21:11:34.476677+00","2026-03-09 21:11:34.476677+00"
"8aa45d42-ee0c-4880-b759-3d182b881ab8","snapshot","CmdCtr Session Context â€” 2026-03-10","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-10 13:49:44.007111+00","2026-03-10 13:49:44.007111+00"
"a5a3688d-c92b-4e4b-8986-cf65f07cc34f","snapshot","Forest Map â€” Q@W Mother Tree Topology","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""topology"", ""founding-forest"", ""for-q""]","b44341d7-e02a-46c6-ba3a-a64be1639332","2026-03-10 14:25:30.666834+00","2026-03-10 14:32:07.730205+00"
"dc6cec24-cfed-4917-b98f-e3c774205b9b","journal","FRita Voice Demo â€” Build Plan and Recovery","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""frita"", ""voice-demo"", ""planning""]",,"2026-03-10 14:26:33.299784+00","2026-03-10 14:26:33.299784+00"
"df65ba2f-4ddd-44c6-9e19-8e43912b4350","project","Seed â€” FRita Voice Demo","3","tree",,"f458c86a-e037-4c48-a4a2-ce228546957f","platform","[""seed"", ""frita"", ""voice-demo""]","7437175f-61f7-46eb-9a66-8fb2288ce73a","2026-03-10 14:27:20.585395+00","2026-03-10 21:55:15.31813+00"
"5a39c723-d526-4150-b155-f254d106091a","snapshot","CmdCtr Session Context â€” 2026-03-10","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-10 14:29:02.495362+00","2026-03-10 14:29:02.495362+00"
"0c91a0fa-63fa-49db-8339-73ab38a04165","branch","Branch â€” Voice Interaction System","3",,,,,"[]","df65ba2f-4ddd-44c6-9e19-8e43912b4350","2026-03-10 14:31:38.294083+00","2026-03-10 14:31:38.294083+00"
"def017b0-92db-4a9f-9464-402d162da3e3","leaf","Leaf â€” Voice Entry Workflow","3",,"complete",,,"[]","0c91a0fa-63fa-49db-8339-73ab38a04165","2026-03-10 14:32:26.413458+00","2026-03-10 21:54:34.367586+00"
"3b9e8549-0f7f-4781-9835-3fb38a975b9a","leaf","Leaf â€” Voice Handle Workflow","3",,"complete",,,"[]","0c91a0fa-63fa-49db-8339-73ab38a04165","2026-03-10 14:32:46.642143+00","2026-03-10 21:54:34.367586+00"
"2a91f97f-586b-4399-b38d-d9f87d206fed","leaf","Leaf â€” Confirm Identity Workflow","3",,"complete",,,"[]","0c91a0fa-63fa-49db-8339-73ab38a04165","2026-03-10 14:34:13.427567+00","2026-03-10 21:54:34.367586+00"
"b552d5c9-7454-43ac-ba58-7a8b1554d4d1","leaf","Leaf â€” Voice Employee ID Workflow","3",,"complete",,,"[]","0c91a0fa-63fa-49db-8339-73ab38a04165","2026-03-10 14:34:49.281314+00","2026-03-10 21:54:34.367586+00"
"037d5f93-3d35-4ab8-aa0b-1d0ead173722","leaf","Leaf â€” Identity Lookup Workflow","3",,"complete",,,"[]","0c91a0fa-63fa-49db-8339-73ab38a04165","2026-03-10 14:35:41.683581+00","2026-03-10 21:54:34.367586+00"
"d2d48c95-95b7-4081-81ae-a2c4edfc90d1","snapshot","CmdCtr Session Context â€” 2026-03-10","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-10 15:13:37.564833+00","2026-03-10 15:13:37.564833+00"
"8a42f845-9f54-4795-9e9f-f55c325ec905","leaf","Leaf â€” Twilio 10DLC A2P Registration","3",,,,,"[""frita"", ""twilio"", ""10dlc""]","0c91a0fa-63fa-49db-8339-73ab38a04165","2026-03-10 21:55:09.135604+00","2026-03-10 21:55:09.135604+00"
"b706dd3e-764c-459e-943b-7a72cf61e183","snapshot","Snapshot â€” FRita Voice Demo: Tree Promotion","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""for-q"", ""frita"", ""milestone"", ""voice-demo""]","df65ba2f-4ddd-44c6-9e19-8e43912b4350","2026-03-10 21:57:44.070402+00","2026-03-10 21:58:21.314342+00"
"e68a2346-0954-4a6f-9910-bba55c308053","leaf","Leaf â€” Actions Workflow Teams Message Integration","3",,,,,"[]","0c91a0fa-63fa-49db-8339-73ab38a04165","2026-03-10 22:09:02.409128+00","2026-03-10 22:09:02.409128+00"
"16c4c500-f7b3-418c-9a27-b7f619f89e39","snapshot","CmdCtr Session Context â€” 2026-03-10","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-10 22:09:03.911516+00","2026-03-10 22:09:03.911516+00"
"a9b24a5f-5bb8-4bf1-980c-38dca7ed73b4","journal","PoV Infrastructure Shift â€” From One-Off Demo Spins to Permanent Instances","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[]",,"2026-03-11 21:51:41.840053+00","2026-03-11 21:51:41.840053+00"
"29633470-56be-451f-8510-9f729b655c7c","snapshot","CmdCtr Session Context â€” 2026-03-12","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-12 11:23:12.107692+00","2026-03-12 11:23:12.107692+00"
"abcae852-f38d-433c-9231-bcc4ad1b1b60","snapshot","CmdCtr Session Context â€” 2026-03-12","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-12 12:53:56.171978+00","2026-03-12 12:53:56.171978+00"
"d63933b1-dd86-4afa-9c0f-d56b05cc4486","snapshot","CmdCtr Session Context â€” 2026-03-12","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-12 12:56:33.227716+00","2026-03-12 12:56:33.227716+00"
"39cc2396-145d-4a89-b0be-a36845d5d5c7","snapshot","CmdCtr Session Context â€” 2026-03-12","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-12 13:52:14.072764+00","2026-03-12 13:52:14.072764+00"
"bdbfc389-93ce-4ff0-b525-bf4ea57b9418","snapshot","CmdCtr Session Context â€” 2026-03-12","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-12 14:48:14.265249+00","2026-03-12 14:48:14.265249+00"
"19b53e35-5286-4f37-858a-75d6787b0f29","snapshot","CmdCtr Session Context â€” 2026-03-12","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-12 20:09:02.67388+00","2026-03-12 20:09:02.67388+00"
"0b6f20d5-3d2f-4756-8374-d9862cef5dba","snapshot","CmdCtr Session Context â€” 2026-03-15","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-15 11:11:02.804682+00","2026-03-15 11:11:02.804682+00"
"51b92320-f571-44d7-9ecf-99557121fa5c","snapshot","CmdCtr Session Context â€” 2026-03-15","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-15 11:15:32.799767+00","2026-03-15 11:15:32.799767+00"
"8e097491-e1ff-4894-89e4-91538ded05ff","snapshot","CmdCtr Session Context â€” 2026-03-15","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-15 12:36:12.174309+00","2026-03-15 12:36:12.174309+00"
"f42b4fe6-1e6d-4e30-b3ec-dbef83f8ada3","snapshot","CmdCtr Session Context â€” 2026-03-15","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-15 21:31:40.17272+00","2026-03-15 21:31:40.17272+00"
"c6df8832-b33e-45a4-9dd3-ea647c2aefc1","journal","Basic Test - Journal Save","3",,,"bb195914-8540-4bec-8fb3-f96ff37f55ae","alignment","[""validated""]",,"2026-03-21 14:42:17.651118+00","2026-03-21 14:43:06.747611+00"
"e91d2100-6ed7-41c9-ac8e-b047d81ced23","snapshot","CmdCtr Session Context â€” 2026-03-21","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-21 14:55:59.571616+00","2026-03-21 14:55:59.571616+00"
"fcddec87-bef7-4dbb-a8e7-1774eabe3f65","snapshot","CmdCtr Session Context â€” 2026-03-21","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-21 14:59:37.219872+00","2026-03-21 14:59:37.219872+00"
"ade3b71b-13b4-4185-8c64-23dfdb6bdad4","snapshot","CmdCtr Session Context â€” 2026-03-21","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-21 15:23:38.830574+00","2026-03-21 15:23:38.830574+00"
"6e42f361-8ddf-4633-ba6d-33a50e4eaa13","snapshot","CmdCtr Session Context â€” 2026-03-25","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-25 13:16:36.056899+00","2026-03-25 13:16:36.056899+00"
"5a76a20c-dc3a-41fe-97f1-bd2e831a2834","snapshot","CmdCtr Session Context â€” 2026-03-25","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-25 15:55:08.103517+00","2026-03-25 15:55:08.103517+00"
"4add5ac8-866c-47a1-82a5-4159e8bbbe11","snapshot","Debt Summary â€” 2026-03 (BlaggLife)","2",,,"dd528b82-aad7-4c7b-b0fb-161550b42c9a","product","[""debt"", ""summary"", ""monthly""]",,"2026-03-25 21:03:26.337922+00","2026-03-25 21:03:26.337922+00"
"83265bf1-16ef-498e-b5dd-f2c0cd1183b4","snapshot","CmdCtr Session Context â€” 2026-03-26","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-26 11:15:06.999823+00","2026-03-26 11:15:06.999823+00"
"4aad54cc-9d78-4293-a229-2162a649f909","snapshot","CmdCtr Session Context â€” 2026-03-27","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-27 13:08:12.152203+00","2026-03-27 13:08:12.152203+00"
"d663f8ff-710f-4acb-8749-1079b3a4204d","snapshot","CmdCtr Session Context â€” 2026-03-27","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-27 23:22:32.360073+00","2026-03-27 23:22:32.360073+00"
"45887fc7-4780-4579-95b6-c2566e9379b6","snapshot","CmdCtr Session Context â€” 2026-03-27","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-27 23:39:23.438823+00","2026-03-27 23:39:23.438823+00"
"9d114850-6b89-4b61-bc6a-6c268cac7ef3","snapshot","PoV Setup â€” Espressive Rita + Teams/Azure + ServiceNow + Ivanti Next Steps","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""pov"", ""demo-infra"", ""espressive"", ""ivanti""]","7437175f-61f7-46eb-9a66-8fb2288ce73a","2026-03-28 13:22:14.975942+00","2026-03-28 13:22:14.975942+00"
"2f0847aa-7330-43b7-b502-ae3090600274","limb","RitaPoV2 â€” Demo Instance Integration Tracking","3",,,,,"[]","7437175f-61f7-46eb-9a66-8fb2288ce73a","2026-03-28 13:24:06.373921+00","2026-03-28 13:24:06.373921+00"
"bf2b1d8d-d8ae-4972-b290-ce30aee6d45a","leaf","RitaPoV2 â€” Azure Integration","3",,"in_progress",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:30:40.474673+00","2026-03-28 13:30:40.474673+00"
"72d2893f-0fce-4d20-aa92-fdbd4ce0e454","leaf","RitaPoV2 â€” ServiceNow Integration","3",,"in_progress",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:31:29.807984+00","2026-03-28 13:31:29.807984+00"
"aed6b11f-d3a8-48f0-9c58-e714d8956d70","leaf","RitaPoV2 â€” Microsoft Teams Integration","3",,"in_progress",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:31:53.409434+00","2026-03-28 13:31:53.409434+00"
"ae5df9da-a18e-4c38-9d0f-cdd3f19e98a7","limb","RitaIvantiPoV â€” Demo Instance Integration Tracking","3",,,,,"[]","7437175f-61f7-46eb-9a66-8fb2288ce73a","2026-03-28 13:33:17.969871+00","2026-03-28 13:33:17.969871+00"
"022b2f88-552a-43dd-a6f7-a65db85eb767","limb","RitaPoV3 â€” Demo Instance Integration Tracking","3",,,,,"[]","7437175f-61f7-46eb-9a66-8fb2288ce73a","2026-03-28 13:33:46.096283+00","2026-03-28 13:33:46.096283+00"
"fb342130-9ed3-4ede-9e85-fe3e45733bf8","leaf","RitaIvantiPoV â€” Ivanti Integration Setup","3",,"not_started",,,"[]","ae5df9da-a18e-4c38-9d0f-cdd3f19e98a7","2026-03-28 13:34:11.835256+00","2026-03-28 13:34:11.835256+00"
"0c2a22b8-c13f-4aed-be2e-f649488be5d6","leaf","RitaIvantiPoV â€” Request Teams Manifest","3",,"not_started",,,"[]","ae5df9da-a18e-4c38-9d0f-cdd3f19e98a7","2026-03-28 13:34:37.034168+00","2026-03-28 13:34:37.034168+00"
"46605002-b3a2-4f51-be26-ec9506566506","leaf","RitaPoV2 â€” ServiceNow HR Update Set Fix","3",,"in_progress",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:39:49.96962+00","2026-03-28 13:39:49.96962+00"
"d9078ab5-e744-4805-86c5-07213e93e6bb","leaf","RitaPoV2 â€” Enable ServiceNow Workspace Chat","3",,"not_started",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:40:07.731989+00","2026-03-28 13:40:07.731989+00"
"bbb02d69-3bbd-4bbe-b0e6-872812a763f3","leaf","RitaPoV2 â€” Enable ServiceNow Portal Widget","3",,"not_started",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:40:26.187132+00","2026-03-28 13:40:26.187132+00"
"d21476d5-3833-49c1-a29e-2bb0b4742691","leaf","RitaPoV2 â€” Enable ServiceNow Service Catalog","3",,"not_started",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:40:47.132338+00","2026-03-28 13:40:47.132338+00"
"9f9d54ee-7a91-41f7-bbbe-044dacce606e","leaf","RitaPoV2 â€” Enable SharePoint Integration","3",,"not_started",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:41:14.612803+00","2026-03-28 13:41:14.612803+00"
"09a2ef13-5dc1-4f96-9ae0-e2cda080ddaa","leaf","RitaPoV2 â€” Enable SharePoint Widget","3",,"not_started",,,"[]","2f0847aa-7330-43b7-b502-ae3090600274","2026-03-28 13:41:37.893143+00","2026-03-28 13:41:37.893143+00"
"1c75654a-dcda-41cd-aa4e-25f2afe25dc3","leaf","RitaPoV3 â€” Microsoft Teams Integration","3",,"not_started",,,"[]","022b2f88-552a-43dd-a6f7-a65db85eb767","2026-03-28 13:45:14.183171+00","2026-03-28 13:45:14.183171+00"
"a18458e2-18a2-406a-98ba-b7a6d44f78f7","leaf","RitaPoV3 â€” Azure Integration","3",,"not_started",,,"[]","022b2f88-552a-43dd-a6f7-a65db85eb767","2026-03-28 13:45:34.633601+00","2026-03-28 13:45:34.633601+00"
"27081873-0c9f-47e8-94ca-43fc0327959b","leaf","RitaPoV3 â€” ServiceNow Integration","3",,"not_started",,,"[]","022b2f88-552a-43dd-a6f7-a65db85eb767","2026-03-28 13:45:55.779045+00","2026-03-28 13:45:55.779045+00"
"353f8516-7b11-4482-8af1-215617256576","leaf","RitaPoV3 â€” ServiceNow HR Update Set Fix","3",,"not_started",,,"[]","022b2f88-552a-43dd-a6f7-a65db85eb767","2026-03-28 13:46:19.421634+00","2026-03-28 13:46:19.421634+00"
"5149acdc-0c2f-40e0-9869-d8c23f5e4e22","leaf","RitaPoV3 â€” Enable ServiceNow Workspace Chat","3",,"not_started",,,"[]","022b2f88-552a-43dd-a6f7-a65db85eb767","2026-03-28 13:46:45.991173+00","2026-03-28 13:46:45.991173+00"
"cf4a5532-6751-44ba-af5d-085ca19a3297","leaf","RitaPoV3 â€” Enable ServiceNow Portal Widget","3",,"not_started",,,"[]","022b2f88-552a-43dd-a6f7-a65db85eb767","2026-03-28 14:14:05.92032+00","2026-03-28 14:14:05.92032+00"
"c9c8f336-bdde-4afb-bd43-201a6766d259","leaf","RitaPoV3 â€” Enable ServiceNow Service Catalog","3",,"not_started",,,"[]","022b2f88-552a-43dd-a6f7-a65db85eb767","2026-03-28 14:14:39.171675+00","2026-03-28 14:14:39.171675+00"
"f96a6be9-c805-450e-9305-3e692c5c864d","snapshot","CmdCtr Session Context â€” 2026-03-30","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-30 13:38:57.08068+00","2026-03-30 13:38:57.08068+00"
"3c1e1685-d5ba-4964-b1e0-279aa37b308d","snapshot","CmdCtr Session Context â€” 2026-03-30","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-03-30 14:26:16.060852+00","2026-03-30 14:26:16.060852+00"
"573e8aad-c499-4235-b3c9-67fb99adef79","snapshot","CmdCtr Session Context â€” 2026-04-01","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-04-01 12:54:09.621082+00","2026-04-01 12:54:09.621082+00"
"cb02adb5-f8e0-4742-9073-82eaba0728d3","snapshot","CmdCtr Session Context â€” 2026-04-01","3",,,"40a5060b-1a80-4e8b-b7b7-1e102026efc0","infrastructure","[""cmdctr"", ""session-context"", ""for-q""]",,"2026-04-01 18:23:35.656758+00","2026-04-01 18:23:35.656758+00"
"77503ab3-4acd-4c2b-9a03-d6cfce6dfd8d","journal","KeenStack Market Analysis â€” Positioning, Competitors, and Growth Assessment","1",,,"3abfac3c-852a-4d01-9d92-ecf8e7404472","sales","[""for-cc"", ""for-q"", ""keenstack"", ""market-analysis""]",,"2026-04-01 22:05:59.127271+00","2026-04-02 13:40:07.541269+00"
"25651936-1129-4d70-be2b-e40ea63608cb","project","ServiceNow Partner Channel Motion for Rita","3","sapling",,"3abfac3c-852a-4d01-9d92-ecf8e7404472","sales","[""channel"", ""marketing-owned"", ""rita"", ""seed"", ""servicenow""]","0b8b6f7b-15fa-4ba5-b090-f4ab2110fcae","2026-04-02 13:49:59.525197+00","2026-04-05 22:11:21.208743+00"
"2639d3f8-a043-476b-a1d8-098a86f344b6","branch","Target Market Mapping â€” ServiceNow Partner Landscape","3",,"not_started",,,"[]","25651936-1129-4d70-be2b-e40ea63608cb","2026-04-02 13:50:58.476802+00","2026-04-02 13:50:58.476802+00"
"653f44b1-9151-4ddb-9ecf-4a1a83f99a13","branch","Contact Discovery â€” ServiceNow Partner Targets","3",,"not_started",,,"[]","25651936-1129-4d70-be2b-e40ea63608cb","2026-04-02 13:51:23.335025+00","2026-04-02 13:51:23.335025+00"
"f1bc9db2-6dbc-44e8-8b7a-c1d5c9c78167","branch","Messaging and Offer Design â€” Rita Partner Motion","3",,"not_started",,,"[]","25651936-1129-4d70-be2b-e40ea63608cb","2026-04-02 13:51:43.322168+00","2026-04-02 13:51:43.322168+00"
"bb417bb9-0227-4b92-b1ae-eea087803246","branch","Outreach Execution â€” Rita Partner Motion","3",,"not_started",,,"[]","25651936-1129-4d70-be2b-e40ea63608cb","2026-04-02 13:51:59.811808+00","2026-04-02 13:51:59.811808+00"
"6357a480-77e4-4047-baf7-ca778c0a2007","leaf","Leaf 1 â€” Initial Target List: ServiceNow Partner Landscape","3",,"not_started",,,"[]","2639d3f8-a043-476b-a1d8-098a86f344b6","2026-04-02 14:13:11.345333+00","2026-04-02 14:13:11.345333+00"
