"artifact_id","artifact_type","title","priority","lifecycle_status","execution_status","semantic_type_id","semantic_type","tags","parent_artifact_id","created_at","updated_at"
"48954b89-612a-4c99-84a1-b4579d39fe09","snapshot","Snapshot â€” Thorns & Grass Ops Layer (v1) â€” 2026-01-02","2","tree",,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""claude-code"", ""governance"", ""grass"", ""linked"", ""n8n"", ""ops"", ""p:high"", ""snapshot"", ""thorn""]","f6dac9f9-0c61-4a19-9f27-86d8e5462ce1","2026-01-02 12:45:41.973943+00","2026-03-03 20:59:48.266397+00"
"5f67a4ab-469c-4e26-a4b2-c26fe0729682","snapshot","AAA_New_Qwrk â€” Snapshot â€” Forest De-duplication (Re-parent Thickets) â€” 2026-01-02 â€” v1","3","locked",,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""data-hygiene"", ""dedupe"", ""forest"", ""lineage"", ""snapshot"", ""thicket""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-02 13:07:07.838885+00","2026-03-08 12:31:07.430802+00"
"2d3abfd9-73b7-4f32-bfc6-a3aaf0ef0538","snapshot","Snapshot â€” Feedback, Governance, and Roadmap Spine â€” Locked","1","locked",,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""feedback"", ""governance"", ""locked"", ""old-bull"", ""p:critical"", ""qwrk"", ""roadmap"", ""snapshot"", ""spine""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-02 13:53:37.242648+00","2026-03-08 12:31:07.430802+00"
"6891b828-d7a5-44d6-b094-469deb692023","snapshot","Snapshot â€” State Capture & History Artifact Strategy (v1) â€” 2026-01-02","3",,,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-02 15:23:26.28984+00","2026-03-08 12:31:07.430802+00"
"a4283fde-996a-4987-a248-df45241e0e0f","snapshot","Snapshot â€” Qwrk_V2.01_Alpha Front-End Contract (Strict Allow-List) â€” 2026-01-02","2","locked",,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""p:high"", ""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-02 19:24:12.066648+00","2026-03-08 12:31:07.430802+00"
"5c4622d7-0841-4bab-9273-8403312048d9","snapshot","SNAPSHOT â€” Team Qwrk Structure & ANQ Project Alignment","3","locked",,"bb195914-8540-4bec-8fb3-f96ff37f55ae","alignment","[""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-02 21:49:05.703692+00","2026-03-08 12:31:07.430802+00"
"35069fe2-31e6-47ee-beed-76ee3dadc1ae","thicket","Platform Evolution","3","seed",,,,"[""future_build"", ""has-children"", ""linked"", ""platform"", ""qwrk"", ""thicket"", ""ui"", ""ux""]","e8e5db75-724a-4d33-9694-5903a6e30e8f","2026-01-03 19:59:51.99861+00","2026-01-31 16:55:21.411792+00"
"cf7e3447-8c42-445d-a925-83add6f30617","thorn","Thorn Proof Gate â€” 2026-01-04","3",,,,,"[""ddl-as-truth"", ""kernel-v1"", ""proof-gate"", ""thorn""]",,"2026-01-04 12:05:55.754339+00","2026-02-16 14:27:20.450212+00"
"65e24a1e-2c92-4bee-9542-aada240560ea","snapshot","AAA_New_Qwrk__Snapshot__Governance_ChangeControl_QwrkAtWork__2026-01-05__v1","1","seed",,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""cc"", ""change_control"", ""governance"", ""locked"", ""p:critical"", ""qwrk_at_work"", ""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-05 19:57:34.864992+00","2026-03-08 12:31:07.430802+00"
"d7a3f7ef-1fe6-42e0-8b21-906547553226","snapshot","AAA_New_Qwrk__Snapshot__CC_Implementation_Pack_Scaffolded__2026-01-05__v1","1","seed",,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""cc"", ""change_control"", ""design_locked"", ""implementation_pack"", ""p:critical"", ""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-05 22:13:56.076962+00","2026-03-08 12:31:07.430802+00"
"e6312259-b194-444e-a351-1ce4aceb8015","snapshot","Snapshot â€” CC Read-Only Access to Qwrk Brain (Schema + Gateway Verified)","1","locked",,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""auto:gateway"", ""cc_access"", ""gateway_verified"", ""governance"", ""kg"", ""p:critical"", ""read_only"", ""schema_visibility"", ""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-05 23:14:58.953745+00","2026-03-08 12:31:07.430802+00"
"9e919994-be53-4645-a468-f5e729a668ee","snapshot","Qwrk Definition â€” Conversational Operating Environment (v1)","3","seed",,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""definition"", ""governance"", ""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-06 23:06:19.475982+00","2026-03-08 12:31:07.430802+00"
"1f1dd511-bdc2-4423-9b74-3a6b6f598aea","snapshot","Qwrk â€” A Living Description","3","seed",,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""active-journaling"", ""conversation-first"", ""definition"", ""philosophy"", ""qwrk"", ""snapshot"", ""world-model""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-06 23:15:32.840811+00","2026-03-08 12:31:07.430802+00"
"60237dd0-e946-45b3-a26d-bd136ab0f228","thicket","Relationships","3","seed",,,,"[""has-children"", ""linked"", ""personal"", ""relationships"", ""thicket""]","9635090f-1853-4617-b077-2c28cd483780","2026-01-08 03:39:48.020974+00","2026-01-31 16:55:21.411792+00"
"d6fd2d51-ee9e-45b4-bf5d-7f39496f06e6","thicket","marketing","3","seed",,,,"[""has-children"", ""linked"", ""marketing"", ""thicket""]","e8e5db75-724a-4d33-9694-5903a6e30e8f","2026-01-17 22:18:17.029215+00","2026-01-31 16:55:21.411792+00"
"d96478c9-5eea-4e93-9b3e-37e5e9a986f9","branch","Contrarian Thought Leader","3",,"not_started",,,"[""authority"", ""branch"", ""content-strategy"", ""framework"", ""has-children"", ""lead-magnet"", ""linked"", ""linkedin"", ""marketing"", ""personal-brand"", ""thought-leadership""]","e359bedf-8cb0-47a1-9e65-70ffdef685e6","2026-01-17 22:19:43.646495+00","2026-04-01 18:55:16.097484+00"
"051b4fcd-5575-4084-a52c-54b5b29d1e6f","snapshot","SNAPSHOT â€” Branch / Leaf Execution Anatomy Governance Lock â€” 2026-01-18","3","seed",,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""branch"", ""execution-anatomy"", ""governance"", ""kernel-semantics"", ""leaf"", ""linked"", ""north-star-v0.2"", ""snapshot""]","e359bedf-8cb0-47a1-9e65-70ffdef685e6","2026-01-18 14:02:23.023119+00","2026-03-07 13:02:35.072383+00"
"f9b97cd5-eb7d-4a8e-86a0-9f4b6dbd4779","instruction_pack","Instruction Pack - Global - v1","3",,,,,"[""instruction-pack""]",,"2026-01-19 23:33:51.212248+00","2026-04-01 18:55:16.097484+00"
"d3d9ba9e-c62f-4c6c-b59a-ec5318696daa","snapshot","SNAPSHOT â€” Gateway Query Return Path Fix (instruction_pack) â€” KGB","3","tree",,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""auto:gateway"", ""auto:kgb"", ""envelope"", ""fix"", ""gateway"", ""instruction_pack"", ""kgb"", ""query"", ""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-24 14:33:11.213405+00","2026-03-08 12:31:07.430802+00"
"0bf89bec-fd2c-4969-ae3f-0aea08203dbf","snapshot","SNAPSHOT â€” North Star v0.4 â€” Limbs Execution Anatomy Governance Lock","3","tree",,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""auto:north-star"", ""execution-anatomy"", ""governance"", ""limb"", ""north-star"", ""snapshot"", ""structure-layer"", ""v0.4"", ""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-01-24 14:47:10.950436+00","2026-03-08 12:30:57.056454+00"
"ec7e6041-85ea-4f93-b0c9-b5b9a88dec86","snapshot","SNAPSHOT â€” Gateway Action Schema v1.2.0 â€” Selector + Workspace Optional","2","tree",,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""auto:gateway"", ""gateway"", ""governance"", ""openapi"", ""p:high"", ""schema"", ""selector"", ""snapshot"", ""v1.2.0"", ""workspace""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-24 21:30:42.547595+00","2026-03-08 12:31:07.430802+00"
"b753a85e-3aea-4aa2-8b97-eed9132c310d","snapshot","SNAPSHOT â€” Qwrk System Instructions â€” Read Access Enablement v1.2","2","tree",,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""gateway"", ""instructions"", ""p:high"", ""read-only"", ""snapshot"", ""system-instructions"", ""v1.2"", ""workspace"", ""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-01-24 21:32:08.566939+00","2026-03-08 12:30:57.056454+00"
"3f6822bf-eeb8-43f8-8215-397724610c3d","snapshot","Full Access Enablement â€” Restart Prompt","5","tree",,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""snapshot""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-24 22:51:20.623801+00","2026-03-08 12:31:07.430802+00"
"749a965d-3bdb-42d5-9015-f93f637f7cd4","instruction_pack","Instruction Pack - Build Discipline - v1","3",,,,,"[""instruction-pack""]",,"2026-01-26 00:26:08.027274+00","2026-04-01 18:55:16.097484+00"
"7098af4d-b3d5-4ef8-a67b-246147378a58","instruction_pack","Session Boot & Governance Anchor","3",,,,,"[""instruction-pack""]",,"2026-01-26 14:59:46.455808+00","2026-04-01 18:55:16.097484+00"
"f8c9c677-3aeb-4c5c-8034-62b59e7f24d1","snapshot","Decision - Phase 2 Execution First (QPM Before RAG)","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-31 20:36:03.552336+00","2026-03-08 12:31:07.430802+00"
"8eb89e3d-47da-4ead-8b67-5b11ec95d49b","snapshot","Milestone - Qwrk Alignment and Soul-Fulfillment Realized","3",,,"bb195914-8540-4bec-8fb3-f96ff37f55ae","alignment","[]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-01-31 23:49:39.54037+00","2026-03-08 12:31:07.430802+00"
"a59311c2-d388-4224-aab6-b1cb9d60e431","snapshot","Phase 1 Lock - Kernel v1 Governance Complete","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-01 00:06:52.290945+00","2026-03-08 12:30:57.056454+00"
"1676fe7d-5bf1-496e-a7dc-35bc14314ca3","snapshot","Phase 2 Scope - QPM and Lifecycle Governance","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""phase2"", ""governance"", ""qpm""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-01 00:22:07.887619+00","2026-03-08 12:31:07.430802+00"
"6159fea4-bcc7-4654-928b-ab22b4b46f16","snapshot","Governance - Production Implies Tree and Tree Growth Classification","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""qpm"", ""lifecycle"", ""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-01 17:16:59.863247+00","2026-03-08 12:30:57.056454+00"
"723909c0-1cf8-478c-83a3-47a9f6717e2d","snapshot","Promotion - Journal Skill to Tree (Production Use)","3",,,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""governance"", ""journal"", ""lifecycle""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-01 18:02:28.54601+00","2026-03-08 12:31:07.430802+00"
"16b354da-2796-4f04-af75-33db41a1d151","snapshot","System Review - Qwrk Blind Spots, Risks, and Opportunities (Pre-Phase 2)","3",,,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""review"", ""governance"", ""phase2""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-01 18:18:07.855993+00","2026-03-08 12:31:07.430802+00"
"6ec5d7ba-3b83-4088-b342-678690a4c3a6","snapshot","Phase 2 Execution Order - Open Work Prioritization","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""phase2"", ""execution"", ""governance""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-01 18:51:37.790185+00","2026-03-08 12:31:07.430802+00"
"2f68e97d-7de9-4409-bbe1-9e5a6337d348","snapshot","Milestone - QPM Lifecycle Semantics Implemented (Phase 2)","3",,,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""milestone"", ""governance"", ""phase2"", ""qpm""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-01 22:28:46.658637+00","2026-03-08 12:31:07.430802+00"
"f6b75a78-6b0d-476f-98ba-e898d5e3a1b6","snapshot","Governance Decision - Idempotency and Intent Integrity","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""decision"", ""phase2""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-02 14:18:16.755769+00","2026-03-08 12:31:07.430802+00"
"041f678e-81e1-467f-af25-5bd922daace7","snapshot","Governance - Qwrk Naming and Identity Lock","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""identity"", ""naming"", ""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-02 22:39:04.439749+00","2026-03-08 12:30:57.056454+00"
"b4eb3e3e-83b4-40ff-86ec-8166eda1c931","snapshot","CC Prompt Formulation Guidelines Updated and Locked","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""cc_guidelines""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-03 15:47:58.529508+00","2026-03-08 12:31:07.430802+00"
"212336df-a4c1-41fd-8e66-3a5df2dd0c49","snapshot","Gateway_Telegram Verification Enforcement â€” Hallucination Hard Block Complete","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""governance"", ""gateway"", ""verification"", ""bug019""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-03 21:07:24.297225+00","2026-03-08 12:31:07.430802+00"
"73a71e70-4627-4ac4-8f26-3630b0c7613e","snapshot","Gateway_Telegram Verification Enforcement â€” Hallucination Hard Block Complete","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""governance"", ""gateway"", ""verification"", ""bug019""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-03 21:12:18.680878+00","2026-03-08 12:31:07.430802+00"
"64e73946-79a2-4c5e-9244-0b09a77550f7","snapshot","Milestone - Gateway_Telegram Hallucination Issue Resolved","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""milestone"", ""gateway"", ""bug019""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-03 22:52:47.909391+00","2026-03-08 12:31:07.430802+00"
"0f67bd47-5774-40fc-ba7a-b3b9b0525fdf","snapshot","Decision - Remove instruction_pack Singleton Constraint","3",,,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""decision"", ""governance"", ""instruction-pack""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-03 22:53:05.207417+00","2026-03-08 12:31:07.430802+00"
"57a84097-10c0-4398-954f-2654b72ed8eb","snapshot","Milestone - Chrome JSON Command Console MVP v1.1 Operational","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""milestone"", ""chrome-extension"", ""gateway"", ""mvp""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-04 15:37:36.854295+00","2026-03-08 12:31:07.430802+00"
"c66dfae1-aed9-4b51-9c99-28101235d801","snapshot","Milestone - Chrome Extension Lifecycle, Delete, and Restore Fully Validated","3",,,"f65bd1a8-7720-4d7b-942c-ce8e2132b365","exploratory","[""milestone"", ""chrome-extension"", ""lifecycle"", ""mvp""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-04 15:55:54.430148+00","2026-03-08 12:31:07.430802+00"
"ea06c68f-d859-4015-8328-f9d02ab2cfff","snapshot","T10 Complete - Execution Surface Awareness Implemented","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[""snapshot"", ""governance"", ""execution-surface"", ""chrome-mvp""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-04 17:45:36.593342+00","2026-03-08 12:31:07.430802+00"
"1ee866ce-b3a3-4716-9a4c-93c013d0ec88","snapshot","Governance â€” Builder Phase Declaration (Pre-QPM)","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""builder-phase"", ""phase2""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-05 01:24:21.320603+00","2026-03-08 12:31:07.430802+00"
"8b98f42d-5200-417f-bcfe-f57392bc9bdb","snapshot","Governance â€” Chrome Extension Raw JSON Execution Invariant","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""for-q"", ""execution-invariant""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-05 02:27:26.625538+00","2026-03-08 12:30:57.056454+00"
"120812e8-690f-426d-a9b1-4aeae81e225d","snapshot","Sapling â€” Memory Load vs Addressable Registry (Walk Phase Scope)","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""sapling"", ""memory"", ""for-q"", ""walk-phase""]","618294cc-96e3-4560-a6a3-83d6d26db48e","2026-02-05 02:41:02.279359+00","2026-03-07 13:02:12.955511+00"
"13dfa8fb-c9fc-4942-87a5-7ad9455d2a2d","snapshot","Snapshot â€” 2026-02-05 Governance, Memory, and Execution Discipline Milestones","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""snapshot"", ""governance"", ""for-q"", ""milestones""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-05 02:52:37.686437+00","2026-03-08 12:30:57.056454+00"
"271046d8-5f5c-412f-8e1e-7c471c0621a2","snapshot","Governance Rule â€” Snapshots at Sapling to Tree Transition (Non-Exclusive)","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""lifecycle"", ""snapshots"", ""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-05 04:42:42.247529+00","2026-03-08 12:30:57.056454+00"
"a45705ec-0746-4a5e-8546-086a6428913b","snapshot","Snapshot â€” T15 Complete: for-q Rolling Memory MVP (9/9 Artifacts Seeded)","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""milestone"", ""for-q"", ""rolling-memory"", ""t15""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-05 12:04:41.665339+00","2026-03-08 12:30:57.056454+00"
"1a68cc0a-30d1-4b3f-893d-02777ac84a56","snapshot","Session Snapshot: CC_Inbox Cleanup + Governance Updates","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""session-snapshot"", ""governance"", ""cc-inbox""]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-05 12:36:23.845202+00","2026-03-08 12:31:07.430802+00"
"6b0b1bf4-76e4-4baf-b2eb-5af044fb4b01","snapshot","Governance Lock â€” Tier A Memory Compaction Protocol v1","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""memory-management"", ""for-q"", ""tier-a"", ""compaction""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-05 13:12:31.276143+00","2026-03-08 12:30:57.056454+00"
"687c4439-b15e-4ba9-8b06-00b1b6246438","snapshot","Governance â€” External Ideation Collaborator: Manus AI","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""collaboration"", ""ideation"", ""external"", ""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-05 13:32:51.430365+00","2026-03-08 12:30:57.056454+00"
"a52f402e-1b07-4e6e-bb44-a3bb776f87af","snapshot","Active Book Context â€” The Hunt for Red October","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""active-context"", ""active-book"", ""book:red-october"", ""personal""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-05 20:37:10.846564+00","2026-03-08 12:30:57.056454+00"
"4b53b34f-390d-4400-91cf-efb3ee97465e","snapshot","Governance â€” Official System Names QAlpha and QBeta","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""naming"", ""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-07 11:17:39.061914+00","2026-03-08 12:30:57.056454+00"
"48cee713-74ea-416e-96c8-27b8cdabbf3f","snapshot","Governance â€” Qwrk Prime Naming + ERP Direction","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""governance"", ""qwrk-prime"", ""erp""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-08 00:07:15.59215+00","2026-03-08 12:30:57.056454+00"
"49881324-b6b0-478e-ac3b-56b0134613d8","snapshot","Active Book Context â€” The 5 Levels of Leadership","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""active-context"", ""active-book"", ""book-maxwell"", ""book-leadership""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-08 12:44:21.926118+00","2026-03-08 12:30:57.056454+00"
"5ad0db26-5778-4eaf-8ad3-076ddfe34805","snapshot","Governance - QX Naming Convention Locked","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""governance"", ""naming"", ""qx"", ""execution""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-08 13:15:18.658222+00","2026-03-08 12:30:57.056454+00"
"54f24c00-c179-4992-975a-5daaa818ed46","snapshot","Governance Model â€” Qwrk Forestry (Growth Without Premature Commitment)","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""governance"", ""forestry"", ""growth-model""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-08 14:16:05.552518+00","2026-03-08 12:30:57.056454+00"
"3f854e00-12d5-474a-83f1-e40b4c77e115","snapshot","Snapshot â€” Forestry Governance v2: Multi-Forest Authority & Scoped Heads","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""forestry"", ""governance"", ""multi-forest"", ""for-q""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-08 14:39:39.874285+00","2026-03-08 12:30:57.056454+00"
"25e02429-010e-4914-99b0-4e79c7ee686c","snapshot","Governance - Qwrk World Invariants and Anti-Footgun Rule","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""governance"", ""for-q"", ""world"", ""safety""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-08 15:05:08.689087+00","2026-03-08 12:30:57.056454+00"
"8e6ab823-d373-449c-a0d1-66c005919f7d","snapshot","Snapshot â€” Gateway ACL Pause (Env Access Block)","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""gateway"", ""acl""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-08 16:13:06.073598+00","2026-03-08 12:30:57.056454+00"
"bb74b837-85d0-4e6b-8e5c-d69919b0673f","snapshot","Gateway Snapshot Insert â€“ Sanity","3",,,"e83c208f-77b0-4527-816a-c2837ea49445","execution-core","[]","8a8a5066-213b-4334-ae14-5f8437e3d677","2026-02-08 22:24:29.568832+00","2026-03-08 12:31:07.430802+00"
"e62796da-bda1-476f-8e4a-e1ae0002704e","snapshot","KGB Verification â€” BUG-017 Universal Tag Updates Deployed and Verified","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""bug-017"", ""kgb"", ""gateway""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-08 22:35:39.459581+00","2026-03-08 12:30:57.056454+00"
"2bca3fa6-a41f-4507-ad45-0e8240730a64","snapshot","Decision - Rolling Memory, Graduation, and RAG Roles","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""governance"", ""memory-architecture""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-09 13:13:59.514863+00","2026-03-08 12:30:57.056454+00"
"cbf7624e-0492-4708-a0d6-6b9294a0bdc1","snapshot","Governance â€” Weekly Qwrk Stewardship Monday Rule","3",,,"02d3ff65-c86b-4c00-af32-209cb21134eb","governance","[""for-q"", ""governance"", ""weekly-trigger"", ""rolling-rule""]","aa4aeb85-edb9-4787-a038-873259501d35","2026-02-09 15:47:54.138781+00","2026-03-08 12:30:57.056454+00"
