artifact_id,artifact_type,title,priority,lifecycle_status,execution_status,semantic_type_id,semantic_type,tags,parent_artifact_id,created_at,updated_at
81b54afe-55da-4c79-b645-29ce984907e1,journal,Protecting Alignment While Qwrk Grows — Guardrails,3,,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""alignment"", ""guardrails"", ""journal"", ""old-bull"", ""qwrk""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-01 00:06:02.315509+00,2026-03-08 12:31:17.136852+00
28708b3d-46ee-4dd8-9128-45339cc399f3,journal,Journal — Seed Link: Refinement as Signal,3,active,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""delta-learning"", ""journal"", ""old-bull"", ""seed-link""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-01 00:26:02.284807+00,2026-03-08 12:31:17.136852+00
051eeb24-c5b0-49eb-922a-d66af4ead656,snapshot,Snapshot — Behavioral Controls + Qwrkflows (QF) Design Locks — 2026-01-01,4,,,02d3ff65-c86b-4c00-af32-209cb21134eb,governance,"[""access-control"", ""approvals"", ""behavioral-controls"", ""build-mode"", ""core"", ""explainability"", ""kgb"", ""linked"", ""modes"", ""p:low"", ""pre-personality"", ""qf"", ""qwrkflows"", ""qxb"", ""resume"", ""runner"", ""snapshot"", ""typed-steps""]",668bd18f-4424-41e6-b2f9-393ecd2ec534,2026-01-01 12:59:05.796197+00,2026-03-07 13:02:48.625403+00
e6c4a9f9-1319-4f7e-9ac1-3dbfc2f26704,project,Forest Report Pack v1,3,sapling,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""forest-report"", ""gateway"", ""journal-persistence"", ""kgb"", ""lc:sapling"", ""linked"", ""project"", ""qwrk"", ""reporting"", ""weekly""]",0dc3ebd5-c53d-4a09-85f6-d19a13a6ab14,2026-01-01 13:50:07.942908+00,2026-03-03 20:59:48.266397+00
0dc3ebd5-c53d-4a09-85f6-d19a13a6ab14,project,Governance + Reporting Systems (Tree),2,tree,,02d3ff65-c86b-4c00-af32-209cb21134eb,governance,"[""forest"", ""governance"", ""governing"", ""has-children"", ""lc:tree"", ""linked"", ""p:high"", ""project"", ""qwrk"", ""reporting"", ""tree""]",84ccd9aa-c123-4747-968d-9262fa56ec65,2026-01-01 13:50:07.942908+00,2026-03-07 13:03:43.677946+00
153e6196-cb36-46cf-aaf6-896ad6a5e953,snapshot,Snapshot — Forest & Thicket Uniqueness Locked,2,locked,,02d3ff65-c86b-4c00-af32-209cb21134eb,governance,"[""p:high"", ""snapshot""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-01 17:24:37.072826+00,2026-03-08 12:31:07.430802+00
404ae4a6-cb0e-4509-bacc-3ff21b311f15,thicket,LifeTamer,3,,,,,"[""has-children"", ""linked"", ""thicket""]",,2026-01-01 17:25:48.694631+00,2026-03-07 13:16:05.681245+00
0072b279-a167-46f8-8d9e-fb6cd69c03b1,project,GlucoTamer,3,seed,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""has-children"", ""lc:seed"", ""linked"", ""project""]",404ae4a6-cb0e-4509-bacc-3ff21b311f15,2026-01-01 17:28:21.073524+00,2026-03-03 20:59:48.266397+00
8460715c-1c46-4016-9eba-fedfafb9705d,project,GlucoTamer — Freemium & Paid Value Boundary,3,sapling,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""lc:sapling"", ""linked"", ""project""]",0072b279-a167-46f8-8d9e-fb6cd69c03b1,2026-01-01 17:29:00.834473+00,2026-03-03 20:59:48.266397+00
f6dac9f9-0c61-4a19-9f27-86d8e5462ce1,project,Ops Layer — Thorns & Grass (Milestone),2,tree,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""claude-code"", ""governance"", ""grass"", ""has-children"", ""lc:tree"", ""milestone"", ""n8n"", ""ops"", ""p:high"", ""project"", ""thorn""]",fd0120ca-4328-45ab-92d5-99f2e1837ea6,2026-01-02 12:43:37.560643+00,2026-03-08 13:12:11.555402+00
48954b89-612a-4c99-84a1-b4579d39fe09,snapshot,Snapshot — Thorns & Grass Ops Layer (v1) — 2026-01-02,2,tree,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""claude-code"", ""governance"", ""grass"", ""linked"", ""n8n"", ""ops"", ""p:high"", ""snapshot"", ""thorn""]",f6dac9f9-0c61-4a19-9f27-86d8e5462ce1,2026-01-02 12:45:41.973943+00,2026-03-03 20:59:48.266397+00
5f67a4ab-469c-4e26-a4b2-c26fe0729682,snapshot,AAA_New_Qwrk — Snapshot — Forest De-duplication (Re-parent Thickets) — 2026-01-02 — v1,3,locked,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""data-hygiene"", ""dedupe"", ""forest"", ""lineage"", ""snapshot"", ""thicket""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-02 13:07:07.838885+00,2026-03-08 12:31:07.430802+00
2d3abfd9-73b7-4f32-bfc6-a3aaf0ef0538,snapshot,"Snapshot — Feedback, Governance, and Roadmap Spine — Locked",1,locked,,02d3ff65-c86b-4c00-af32-209cb21134eb,governance,"[""feedback"", ""governance"", ""locked"", ""old-bull"", ""p:critical"", ""qwrk"", ""roadmap"", ""snapshot"", ""spine""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-02 13:53:37.242648+00,2026-03-08 12:31:07.430802+00
6891b828-d7a5-44d6-b094-469deb692023,snapshot,Snapshot — State Capture & History Artifact Strategy (v1) — 2026-01-02,3,,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""snapshot""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-02 15:23:26.28984+00,2026-03-08 12:31:07.430802+00
8efeb332-c7d8-44fc-bd59-d8c997a25ed8,project,Resolve Demo Architect — Rita Demo Instance Ownership & Scenario Curation,2,sapling,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""project"", ""lc:sapling"", ""linked""]",d00d09d3-9492-4db0-93a4-1c9900b2aecc,2026-01-02 18:41:10.32221+00,2026-03-03 20:59:48.266397+00
507dc801-bce7-4352-bd72-cbf4fac7d567,project,Branch — n8n Save Workflow (KGB),3,sapling,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""auto:kgb"", ""has-children"", ""lc:sapling"", ""linked"", ""project""]",9bd870aa-cde5-45f4-9228-c2995b0bb736,2026-01-02 18:48:08.956811+00,2026-03-07 13:03:14.294251+00
7f198ff2-659e-48d2-8d07-5fea9a661235,project,Branch — CustomGPT Actions (Save / Query / List),3,sapling,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""has-children"", ""lc:sapling"", ""linked"", ""project""]",9bd870aa-cde5-45f4-9228-c2995b0bb736,2026-01-02 18:48:08.956811+00,2026-03-03 20:59:48.266397+00
9bd870aa-cde5-45f4-9228-c2995b0bb736,project,Build Tree — Save / Query / List Capability (v1),3,sapling,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""has-children"", ""lc:sapling"", ""project""]",fd0120ca-4328-45ab-92d5-99f2e1837ea6,2026-01-02 18:48:08.956811+00,2026-03-08 13:12:11.555402+00
3d48da17-5db7-4a60-a59a-eceacdebe321,project,Branch — Snapshot + GitHub Mirror Discipline,3,sapling,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""has-children"", ""lc:sapling"", ""linked"", ""project""]",9bd870aa-cde5-45f4-9228-c2995b0bb736,2026-01-02 18:48:08.956811+00,2026-03-03 20:59:48.266397+00
a4283fde-996a-4987-a248-df45241e0e0f,snapshot,Snapshot — Qwrk_V2.01_Alpha Front-End Contract (Strict Allow-List) — 2026-01-02,2,locked,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""p:high"", ""snapshot""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-02 19:24:12.066648+00,2026-03-08 12:31:07.430802+00
5c4622d7-0841-4bab-9273-8403312048d9,snapshot,SNAPSHOT — Team Qwrk Structure & ANQ Project Alignment,3,locked,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""snapshot""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-02 21:49:05.703692+00,2026-03-08 12:31:07.430802+00
8555c8b7-1bb7-4d09-841e-bb8d83d527e7,project,Seed — Custom Qwrk Front End for Data Visibility & Control,2,seed,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""dashboard"", ""frontend"", ""hybrid_query"", ""lc:seed"", ""linked"", ""p:high"", ""project"", ""qwrk"", ""vision_seed"", ""visualization""]",35069fe2-31e6-47ee-beed-76ee3dadc1ae,2026-01-03 19:59:51.99861+00,2026-03-03 20:59:48.266397+00
35069fe2-31e6-47ee-beed-76ee3dadc1ae,thicket,Platform Evolution,3,seed,,,,"[""future_build"", ""has-children"", ""linked"", ""platform"", ""qwrk"", ""thicket"", ""ui"", ""ux""]",e8e5db75-724a-4d33-9694-5903a6e30e8f,2026-01-03 19:59:51.99861+00,2026-01-31 16:55:21.411792+00
e9294370-f614-4dd1-8d46-0d0d4353d1d3,journal,Snapshot — Project Seeds Post-Insert — 2026-01-04 (v1),3,,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""auto:milestone"", ""journal""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-04 11:36:40.960702+00,2026-03-08 12:31:17.136852+00
cc0bf14d-27a6-4c4e-b2b9-c8a5a7ae4753,journal,"Architect, Owner, or Accidental CEO? (QP1 Dialogue)",4,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""coach-qwrk"", ""identity"", ""journal"", ""licensing"", ""p:low"", ""qp1"", ""strategy""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-04 11:55:18.249275+00,2026-03-08 12:31:17.136852+00
cf7e3447-8c42-445d-a925-83add6f30617,thorn,Thorn Proof Gate — 2026-01-04,3,,,,,"[""ddl-as-truth"", ""kernel-v1"", ""proof-gate"", ""thorn""]",,2026-01-04 12:05:55.754339+00,2026-02-16 14:27:20.450212+00
3e12b804-ecd5-4a9f-ad56-80dc24e0bcf4,journal,Snapshot — Gateway Query Contract + KG Proof Locked — 2026-01-04 (v1),3,,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""auto:gateway"", ""auto:milestone"", ""journal""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-04 12:54:17.230439+00,2026-03-08 12:31:17.136852+00
6287bd2b-849d-4b88-9315-79cc0644c406,journal,Post-Beta Licensing Vision,4,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""journal"", ""licensing"", ""p:low"", ""post-beta"", ""strategy""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-04 14:30:14.326252+00,2026-03-08 12:31:17.136852+00
e8aa7d69-758b-4ed0-ba0e-5796ae89b493,journal,"Qwrk Governance, Change Control, & Qwrk @Work Pilot — Design Capture",2,seed,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""cc"", ""change_control"", ""governance"", ""journal"", ""p:high"", ""qwrk_at_work""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-05 13:26:12.560318+00,2026-03-08 12:31:17.136852+00
805306f5-8b5e-449a-b777-6adea75eab01,journal,CC Governance Audit Checklist — v1 (Design Ready),2,seed,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""cc"", ""change_control"", ""checklist"", ""governance"", ""journal"", ""p:high""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-05 13:35:53.939031+00,2026-03-08 12:31:17.136852+00
65e24a1e-2c92-4bee-9542-aada240560ea,snapshot,AAA_New_Qwrk__Snapshot__Governance_ChangeControl_QwrkAtWork__2026-01-05__v1,1,seed,,02d3ff65-c86b-4c00-af32-209cb21134eb,governance,"[""cc"", ""change_control"", ""governance"", ""locked"", ""p:critical"", ""qwrk_at_work"", ""snapshot""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-05 19:57:34.864992+00,2026-03-08 12:31:07.430802+00
443e521d-3ad7-45d3-824a-c594f441dad7,journal,DB Table Spec (Design Only) — qwrk_change_log_events — v1,2,seed,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""append_only"", ""cc"", ""change_control"", ""gated"", ""journal"", ""p:high"", ""schema_spec""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-05 21:49:55.921242+00,2026-03-08 12:31:17.136852+00
7348f2a1-b1be-45c3-a65d-afe0172707d7,journal,Append-Only Enforcement Plan (Design Only) — qwrk_change_log_events — v1,2,seed,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""append_only"", ""change_control"", ""gated"", ""journal"", ""p:high"", ""schema_spec""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-05 21:52:45.450415+00,2026-03-08 12:31:17.136852+00
e8e42723-2595-4549-a161-caf59d18c23d,journal,CC Implementation Pack Blueprint — Change Control — v1,2,seed,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""cc"", ""change_control"", ""design_only"", ""implementation_pack"", ""journal"", ""p:high""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-05 21:55:53.698734+00,2026-03-08 12:31:17.136852+00
d7a3f7ef-1fe6-42e0-8b21-906547553226,snapshot,AAA_New_Qwrk__Snapshot__CC_Implementation_Pack_Scaffolded__2026-01-05__v1,1,seed,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""cc"", ""change_control"", ""design_locked"", ""implementation_pack"", ""p:critical"", ""snapshot""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-05 22:13:56.076962+00,2026-03-08 12:31:07.430802+00
01dcc30e-9b49-41f9-9ffe-bb914b02821d,journal,AAA_New_Qwrk — Build & Design Operating Constitution — v1,1,seed,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""build_discipline"", ""governance"", ""journal"", ""locked"", ""operating_contract"", ""p:critical""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-05 22:23:37.403428+00,2026-03-08 12:31:17.136852+00
064de14a-6a7e-47c8-a456-68ea447f0ece,journal,Old Bull Carved in Stone — SQL Runner Quoting + Governance Type Constraint,2,seed,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""governance"", ""journal"", ""kg"", ""lessons"", ""old_bull"", ""p:high"", ""schema"", ""sql""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-05 22:24:28.176917+00,2026-03-08 12:31:17.136852+00
e6312259-b194-444e-a351-1ce4aceb8015,snapshot,Snapshot — CC Read-Only Access to Qwrk Brain (Schema + Gateway Verified),1,locked,,e83c208f-77b0-4527-816a-c2837ea49445,execution-core,"[""auto:gateway"", ""cc_access"", ""gateway_verified"", ""governance"", ""kg"", ""p:critical"", ""read_only"", ""schema_visibility"", ""snapshot""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-05 23:14:58.953745+00,2026-03-08 12:31:07.430802+00
9e3c5c58-46d7-4f33-b1e5-d40db51dc978,journal,Reclaiming My Zone of Genius — The Real Origin of Qwrk,1,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""alignment"", ""health"", ""high_importance"", ""journal"", ""milestone"", ""origin_story"", ""p:critical"", ""Qwrk_history"", ""self_respect"", ""ZoG""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-06 00:07:18.307293+00,2026-03-08 12:31:17.136852+00
1551c8d4-4678-4e69-992d-60e9422a3cac,journal,Journal — Early Morning Resolve + Qwrk Paradigm Shift — 2026-01-06,4,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""journal"", ""morning"", ""p:low"", ""paradigm_shift"", ""personal"", ""principles"", ""qwrk""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-06 11:44:47.241195+00,2026-03-08 12:31:17.136852+00
7aa4a323-8fa8-46c8-ad7a-3f17e2a360eb,journal,Journal — Breakfast After Dr Appt — The Big Leap — Upper Limiting (Deflecting) — 2026-01-06,4,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""childhood"", ""compliments"", ""deflecting"", ""journal"", ""p:low"", ""personal"", ""reflection"", ""relationship"", ""the_big_leap"", ""upper_limit"", ""zone_of_genius""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-06 16:52:24.256839+00,2026-03-08 12:31:17.136852+00
9e919994-be53-4645-a468-f5e729a668ee,snapshot,Qwrk Definition — Conversational Operating Environment (v1),3,seed,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""definition"", ""governance"", ""snapshot""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-06 23:06:19.475982+00,2026-03-08 12:31:07.430802+00
1f1dd511-bdc2-4423-9b74-3a6b6f598aea,snapshot,Qwrk — A Living Description,3,seed,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""active-journaling"", ""conversation-first"", ""definition"", ""philosophy"", ""qwrk"", ""snapshot"", ""world-model""]",8a8a5066-213b-4334-ae14-5f8437e3d677,2026-01-06 23:15:32.840811+00,2026-03-08 12:31:07.430802+00
5da2d196-f8ec-4458-af9e-178ce72a09b7,project,Beta Readiness — Governance & Contract Locks,2,sapling,,02d3ff65-c86b-4c00-af32-209cb21134eb,governance,"[""beta"", ""contract"", ""governance"", ""lc:sapling"", ""linked"", ""p:high"", ""project"", ""readiness"", ""scope""]",84ccd9aa-c123-4747-968d-9262fa56ec65,2026-01-06 23:23:53.185781+00,2026-03-07 13:03:43.677946+00
a3eb61f0-b151-4575-b631-729a32f5b29f,journal,Journal — A1C 6.4 Win — 2026-01-07,4,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""a1c"", ""diabetes"", ""health"", ""journal"", ""p:low"", ""win""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-07 14:25:33.537805+00,2026-03-08 12:31:17.136852+00
e220d5fe-6c8c-47a4-9012-657e38b4c8db,journal,Journal — Plugged in. Present. Powerful. — 2026-01-07,4,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""big_leap"", ""calm"", ""journal"", ""p:low"", ""personal"", ""presence"", ""qwrk"", ""relationships"", ""unique_ability""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-07 18:41:22.087828+00,2026-03-08 12:31:17.136852+00
39652c56-8fb8-4637-8040-8d78925d1b4c,project,Jacob — Confidential support offer (seed),3,seed,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""confidential"", ""jacob"", ""lc:seed"", ""linked"", ""personal"", ""project"", ""relationships"", ""seed""]",60237dd0-e946-45b3-a26d-bd136ab0f228,2026-01-08 03:39:48.020974+00,2026-03-03 20:59:48.266397+00
60237dd0-e946-45b3-a26d-bd136ab0f228,thicket,Relationships,3,seed,,,,"[""has-children"", ""linked"", ""personal"", ""relationships"", ""thicket""]",9635090f-1853-4617-b077-2c28cd483780,2026-01-08 03:39:48.020974+00,2026-01-31 16:55:21.411792+00
e25c06b1-1122-49b6-a4c4-f6e2a715dcde,project,Build: Qwrk Environment Split (Dev → Beta → Prod),2,sapling,,f65bd1a8-7720-4d7b-942c-ce8e2132b365,exploratory,"[""architecture"", ""beta"", ""environments"", ""lc:sapling"", ""linked"", ""p:high"", ""project"", ""qwrk"", ""release_discipline"", ""safety""]",84ccd9aa-c123-4747-968d-9262fa56ec65,2026-01-08 14:34:57.548841+00,2026-03-03 20:59:48.266397+00
527141ed-bfc5-4d73-823e-1d08ecd5a930,journal,Journal — Captured Essence (Take 2) — 2026-01-10,4,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""captured_essence"", ""journal"", ""old_bull"", ""p:low"", ""zog""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-10 21:24:18.198944+00,2026-03-08 12:31:17.136852+00
2b318d2f-f250-4880-bcd7-bb4e1f2d579d,journal,Journal — Future Car Collection (Alignment + Mustangs),4,seed,,bb195914-8540-4bec-8fb3-f96ff37f55ae,alignment,"[""cars"", ""identity"", ""journal"", ""mustang"", ""p:low"", ""restraint""]",3499f109-bb4d-40eb-b5d8-0b985e995b13,2026-01-11 16:51:47.326805+00,2026-03-08 12:31:17.136852+00
